run_id,key,value,step,timestamp
b18e8d5e99834bd99df22b330e1cb826,precision_at_k,0,0,1749307022958
b18e8d5e99834bd99df22b330e1cb826,intra_list_dissimilarity,0.9920268804906928,0,1749307022958
b18e8d5e99834bd99df22b330e1cb826,intra_list_similarity,0.007973119509307269,0,1749307022958
b18e8d5e99834bd99df22b330e1cb826,item_coverage,0,0,1749307022958
b18e8d5e99834bd99df22b330e1cb826,mrr,0,0,1749307022958
b18e8d5e99834bd99df22b330e1cb826,ndcg_at_k,0,0,1749307022958
b18e8d5e99834bd99df22b330e1cb826,personalization,0.945104117963385,0,1749307022958
b18e8d5e99834bd99df22b330e1cb826,precision,0,0,1749307022958
b18e8d5e99834bd99df22b330e1cb826,recall,0,0,1749307022958
b18e8d5e99834bd99df22b330e1cb826,recall_at_k,0,0,1749307022958
b18e8d5e99834bd99df22b330e1cb826,user_coverage,0,0,1749307022958
